t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-12-13T15:15:00Z,b,MARA,15.04,out,sell_previous_long_position,0.0,stop_loss_long,69.46548821548805,0.12637057478824745,0.2071186493951321,1.7077799890020577,-0.05500000000000149,0.0,0.05500000000000149,0.02750833333333332,0.01209166666666676,,
2023-12-13T15:16:00Z,b,MARA,15.1,long,buy_next_long_position,26527.057759074032,,68.47023033463702,0.09548748346241158,0.20199605595600056,2.1292962491363108,0.0600000000000005,0.0600000000000005,-0.0,0.02625833333333342,0.01209166666666676,,
2023-12-13T15:17:00Z,b,MARA,15.1412,long,no_action,0.0,,67.85556047851114,0.07193877506291205,0.1937608771700444,2.4187374144284943,0.0411999999999999,0.0411999999999999,-0.0,0.02552500000000002,0.01209166666666676,,
2023-12-13T15:18:00Z,b,MARA,15.145,long,no_action,13257.923387300825,,69.63844599146628,0.06508211056472776,0.1861891962009662,2.445433444236997,0.0038000000000000256,0.0038000000000000256,-0.0,0.02584166666666669,0.011266666666666758,,
2023-12-13T15:19:00Z,b,MARA,15.2006,long,no_action,0.0,,80.23255813953466,0.06522261598477211,0.18353520493345418,2.8360385119614024,0.055600000000000094,0.055600000000000094,-0.0,0.03047500000000003,0.00750833333333345,,
2023-12-13T15:20:00Z,b,MARA,15.21,long,no_action,0.0,,76.30194634402933,0.1143995130004352,0.17231428597154716,2.902076059382443,0.009400000000001185,0.009400000000001185,-0.0,0.024175000000000207,0.00750833333333345,,
2023-12-13T15:21:00Z,b,MARA,15.195,out,sell_previous_long_position,13278.510224858745,stop_loss_long,77.33937616635525,0.13828543440804286,0.16263502370179764,2.7966969943488764,-0.015000000000000568,0.0,0.015000000000000568,0.024175000000000207,0.007083333333333552,,
2023-12-13T15:22:00Z,b,MARA,15.1132,long,buy_next_long_position,26625.485147015366,,58.486809357889506,0.11181421327161231,0.14669156145505322,2.222029826365854,-0.08179999999999943,0.0,0.08179999999999943,0.01958333333333358,0.013900000000000171,,
2023-12-13T15:23:00Z,b,MARA,15.12,long,no_action,13312.742573507683,,54.125412541254,0.08924904281242556,0.126684175079931,2.2698016691810574,0.006799999999998363,0.006799999999998363,-0.0,0.01640000000000012,0.013900000000000171,,
2023-12-13T15:24:00Z,b,MARA,15.135,long,no_action,13312.742573507683,,58.25082508250824,0.041139986989103684,0.10936493059524838,2.3751807342146236,0.015000000000000568,0.015000000000000568,-0.0,0.017650000000000166,0.012650000000000125,,
2023-12-13T15:25:00Z,b,MARA,15.105,out,sell_previous_long_position,13312.742573507683,,52.019002375296886,-0.03613799403550928,0.08978198767651134,2.1644226041475036,-0.02999999999999936,0.0,0.02999999999999936,0.01642500000000006,0.015150000000000071,,
2023-12-13T15:26:00Z,b,MARA,15.09,out,no_action,26618.262024903386,,49.35666495110644,-0.09234016205340945,0.07514600642184989,2.059043539113937,-0.015000000000000568,0.0,0.015000000000000568,0.015983333333333388,0.01640000000000012,,
2023-12-13T15:27:00Z,b,MARA,15.05,out,no_action,26618.262024903386,,51.33832976445417,-0.10223174362456033,0.06660835068996418,1.7780326990244437,-0.03999999999999915,0.0,0.03999999999999915,0.015983333333333388,0.015149999999999922,,
2023-12-13T15:28:00Z,b,MARA,15.0012,out,no_action,26618.262024903386,,36.36865342163367,-0.1285905604249547,0.05349451148578762,1.4351994741152545,-0.048799999999999955,0.0,0.048799999999999955,0.010983333333333345,0.019216666666666587,,
2023-12-13T15:29:00Z,b,MARA,15.019,out,no_action,26618.262024903386,,31.97640117994102,-0.1427535067654655,0.039668387860550804,1.5602492979550773,0.017799999999999372,0.017799999999999372,-0.0,0.009033333333333301,0.019216666666666587,,
2023-12-13T15:30:00Z,b,MARA,14.96,out,no_action,26618.262024903386,,26.53475393201424,-0.15399394036904526,0.022110089015375423,1.1457583088230705,-0.058999999999999275,0.0,0.058999999999999275,0.008716666666666631,0.02413333333333319,,
2023-12-13T15:31:00Z,b,MARA,14.98,out,no_action,26618.262024903386,,19.24149470161727,-0.15539899456949252,-0.0020978239798345086,1.2862637288678174,0.019999999999999574,0.019999999999999574,-0.0,0.005749999999999922,0.02413333333333319,,
2023-12-13T15:32:00Z,b,MARA,14.955,out,no_action,26618.262024903386,,15.927311598075477,-0.1643351392843387,-0.024295728882737806,1.1106319538118776,-0.025000000000000355,0.0,0.025000000000000355,0.00496666666666649,0.026216666666666555,,
2023-12-13T15:33:00Z,b,MARA,15.0,out,no_action,26618.262024903386,,25.878278080158054,-0.1312882644898143,-0.04381524921603791,1.4267691489125642,0.04499999999999993,0.04499999999999993,-0.0,0.008716666666666484,0.02496666666666651,,
